answer_question,store_name,buying_amount,sentiment_score,d1,d2,text,cluster,cluster_name,month,x,y,sentiment_label,request
馬油シャンプー販売お願いします。,MEGAドン・キホーテUNY 横浜大口店,1025.0,0.1368454717775082,12.861543,-63.711117,馬油シャンプー販売お願いします。,38,馬油シャンプークラスター,5,6,7,Null,Null
馬油シャンプー販売お願いします。,MEGAドン・キホーテUNY 横浜大口店,1860.0,0.2995099258880089,12.861543,-63.711117,馬油シャンプー販売お願いします。,38,馬油シャンプークラスター,4,9,8,Null,Null
馬油シャンプー販売お願いします。,MEGAドン・キホーテUNY 横浜大口店,1015.0,0.2396796759916553,12.861543,-63.711117,馬油シャンプー販売お願いします。,38,馬油シャンプークラスター,4,7,5,Null,Null
馬油シャンプー販売お願いします。,MEGAドン・キホーテUNY 横浜大口店,1640.0,0.3652125272714726,12.861543,-63.711117,馬油シャンプー販売お願いします。,38,馬油シャンプークラスター,8,4,8,Null,Null
馬油シャンプー販売お願いします。,MEGAドン・キホーテUNY 横浜大口店,1305.0,0.4788005918141506,12.861543,-63.711117,馬油シャンプー販売お願いします。,38,馬油シャンプークラスター,8,9,8,Null,Null
馬油シャンプー販売お願いします。,MEGAドン・キホーテUNY 横浜大口店,1620.0,0.5479142919166453,12.861543,-63.711117,馬油シャンプー販売お願いします。,38,馬油シャンプークラスター,4,9,4,Null,Null
パンの売り場の通路を広くして欲しいです。,MEGAドン・キホーテUNY 横浜大口店,3660.0,0.8759309626869232,-10.103252,-47.655113,パンの売り場の通路を広くして欲しいです。,6,惣菜クラスター,8,9,6,Null,Null
従業員の人を増やして欲しい,MEGAドン・キホーテUNY 横浜大口店,5835.0,0.4999395501783232,-77.511246,-11.165036,従業員の人を増やして欲しい,70,スムーズレジクラスター,9,8,9,Null,Null
袋を購入しても、入れ忘れられることがけっこう有ります。私一人でもそう感じるので、客全体からするとけっこうな確率かもしれません。,MEGAドン・キホーテUNY 横浜大口店,3590.0,0.2413835454269102,-46.661648,-18.797718,袋を購入しても、入れ忘れられることがけっこう有ります。私一人でもそう感じるので、客全体からするとけっこうな確率かもしれません。,76,カートの荷物対応クラスター,4,4,7,Null,Null
最近は横浜新横浜店舗久しぶりに大口店行きましたが(以前大口店)よく購入する業務用柿の種が大口店にはいつもなく目的が柿の種なので行かなくなりました新横浜店はあります,MEGAドン・キホーテUNY 横浜大口店,15075.0,0.2323107610158497,-4.781222,-28.74145,最近は横浜新横浜店舗久しぶりに大口店行きましたが(以前大口店)よく購入する業務用柿の種が大口店にはいつもなく目的が柿の種なので行かなくなりました新横浜店はあります,20,食品クラスター,8,5,4,Null,Null
惣菜類を安くしてほしい,MEGAドン・キホーテUNY 横浜大口店,5765.0,0.1342300292916274,-3.866051,-52.761528,惣菜類を安くしてほしい,5,値引きクラスター,4,5,9,Null,Null
皆さん丁寧です　野菜をもっと安くしてほしい,MEGAドン・キホーテUNY 横浜大口店,2495.0,0.5819374859398894,-2.6069777,-52.649025,皆さん丁寧です　野菜をもっと安くしてほしい,5,値引きクラスター,6,9,7,Null,Null
マジカアプリ内の火曜得市の広告ですが、拡大できるようにしてほしいです。文字が小さすぎてみにくいです。,MEGAドン・キホーテUNY 横浜大口店,1030.0,0.8899543631768836,-16.903227,-20.102013,マジカアプリ内の火曜得市の広告ですが、拡大できるようにしてほしいです。文字が小さすぎてみにくいです。,26,食品クラスター,6,6,6,Null,Null
安いし、野菜も新鮮,MEGAドン・キホーテUNY 横浜大口店,2580.0,0.9741976102309964,20.581928,-38.190937,安いし、野菜も新鮮,44,食品クラスター,9,8,4,Null,Null
最近お客の対応がまずい,MEGAドン・キホーテUNY 横浜大口店,2175.0,0.1353210449504893,-49.176544,13.697142,最近お客の対応がまずい,56,従業員対応クラスター,8,7,4,Null,Null
駐車券を聞かれなかった、どうして,MEGAドン・キホーテUNY 横浜大口店,1125.0,0.0734494057251174,-26.142675,-16.31366,駐車券を聞かれなかった、どうして,84,品物陳列クラスター,5,5,5,Null,Null
レジの方が親切でした。,MEGAドン・キホーテUNY 横浜大口店,6030.0,0.903306863981274,-62.90059,8.982192,レジの方が親切でした。,57,従業員対応クラスター,5,6,7,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,1085.0,0.7435015868913051,-11.209216,-57.944748,日本酒の種類を増やして下さい,10,酒類クラスター,4,8,9,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,615.0,0.8410983872450601,-11.209216,-57.944748,日本酒の種類を増やして下さい,10,酒類クラスター,8,8,5,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,792.0,0.0671759163714601,-11.209216,-57.944748,日本酒の種類を増やして下さい,10,酒類クラスター,4,7,9,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,561.0,0.2131855954198043,-11.209216,-57.944748,日本酒の種類を増やして下さい,10,酒類クラスター,4,9,9,Null,Null
ユニからの付き合いでしなので大事にします。,MEGAドン・キホーテUNY 横浜大口店,1220.0,0.6675132043446111,-41.723293,26.57567,ユニからの付き合いでしなので大事にします。,54,スマホ使用クラスター,4,8,7,Null,Null
店員さんの対応は良かったがサービスカウンターに誰も居なく長時間またされた！,MEGAドン・キホーテUNY 横浜大口店,1100.0,0.7869075743572176,-49.56521,12.071385,店員さんの対応は良かったがサービスカウンターに誰も居なく長時間またされた！,56,従業員対応クラスター,7,6,6,Null,Null
特保のコーラ6本パックがなかったので補充して欲しい。,MEGAドン・キホーテUNY 横浜大口店,2585.0,0.5418654204458405,-16.876345,-61.720287,特保のコーラ6本パックがなかったので補充して欲しい。,9,,4,9,6,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,1085.0,0.7435015868913051,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,5,7,6,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,615.0,0.8410983872450601,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,6,5,6,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,792.0,0.0671759163714601,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,9,4,7,Null,Null
日本酒の種類を増やして下さい,MEGAドン・キホーテUNY 横浜大口店,561.0,0.2131855954198043,-10.923634,-57.838528,日本酒の種類を増やして下さい,10,酒類クラスター,9,9,9,Null,Null
レジが22時に閉まり、別階で会計が大変だった,MEGAドン・キホーテUNY 横浜大口店,2990.0,0.9484965728590704,-67.11519,-7.1927524,レジが22時に閉まり、別階で会計が大変だった,72,スムーズレジクラスター,6,9,9,Null,Null
店員さんの応対は、いいと思います。物価高で大変ですが、頑張って安くていい商品をお願いいたします。,MEGAドン・キホーテUNY 横浜大口店,5960.0,0.0987979862074367,-47.742012,9.210279,店員さんの応対は、いいと思います。物価高で大変ですが、頑張って安くていい商品をお願いいたします。,56,従業員対応クラスター,8,9,9,Null,Null
すいかを買ったが他の商品を無理やり入れようとするので別のカゴに入れるよう頼んだ。気配りが出来ていないようでした。,MEGAドン・キホーテUNY 横浜大口店,4865.0,0.578623646460867,-45.935432,-21.26135,すいかを買ったが他の商品を無理やり入れようとするので別のカゴに入れるよう頼んだ。気配りが出来ていないようでした。,76,カートの荷物対応クラスター,7,5,4,Null,Null
鮮魚や惣菜には季節感有る品揃えを希望します,MEGAドン・キホーテUNY 横浜大口店,4600.0,0.5715033763407599,-5.7884555,-50.144352,鮮魚や惣菜には季節感有る品揃えを希望します,6,惣菜クラスター,5,4,8,Null,Null
同じく商品が置いて有る場所が異なると、値段が違いますが、何方が正しいのか？と見受ける箇所が幾つか有るのは何ででしょう？,MEGAドン・キホーテUNY 横浜大口店,5000.0,0.1951820513850491,-46.606686,-29.857119,同じく商品が置いて有る場所が異なると、値段が違いますが、何方が正しいのか？と見受ける箇所が幾つか有るのは何ででしょう？,80,スーパーマーケットクラスター,6,9,6,Null,Null
鮮魚が豊富に有るから。,MEGAドン・キホーテUNY 横浜大口店,3390.0,0.1410774977388426,23.584494,-33.102142,鮮魚が豊富に有るから。,44,食品クラスター,8,8,5,Null,Null
従業員は皆さん親切です。社員教育がしっかりされています,MEGAドン・キホーテUNY 横浜大口店,2875.0,0.5177249757720865,-49.26272,15.488276,従業員は皆さん親切です。社員教育がしっかりされています,56,従業員対応クラスター,4,7,7,Null,Null
プライベートブランドの商品が増えてきたのでまた利用したいです。,MEGAドン・キホーテUNY 横浜大口店,2110.0,0.8934660693018764,9.6752615,-29.339165,プライベートブランドの商品が増えてきたのでまた利用したいです。,43,食品クラスター,6,7,5,Null,Null
本日、値引き札のある猫用品を買ったのですが、清算時に値引きになっていなかったので、問い合わせたら、他の品物に貼る値引き札だったようで、間違えて貼ったにも関わらず謝りもしない定員の態度がなっていない。こちらは値引き札があるから買ったのに！,MEGAドン・キホーテUNY 横浜大口店,4340.0,0.8932049862720585,-24.522795,-18.85123,本日、値引き札のある猫用品を買ったのですが、清算時に値引きになっていなかったので、問い合わせたら、他の品物に貼る値引き札だったようで、間違えて貼ったにも関わらず謝りもしない定員の態度がなっていない。こちらは値引き札があるから買ったのに！,84,品物陳列クラスター,7,6,5,Null,Null
