mail,sentiment,journey,category,product-category,service-category,store-category,is_request,is_invalid
駐車場もとても綺麗で使いやすいです！。,POSITIVE,['AFTER'],['STORE'],[],[],['parking lot'],False,False
SDガンダム以外のガンプラ入荷希望。,NEUTRAL,['AFTER'],['PRODUCT'],['toy and variety'],[],[],True,False
ビールがもうすぐ値上げするのでレジの前に置いてもらって助かります 。,NEUTRAL,['REGISTER'],['PRODUCT'],['liquor and wine'],[],[],True,False
アプリのデジタルクーポンの先着数をもっと増やして欲しいです 。,NEUTRAL,['AFTER'],['SERVICE'],[],['coupon usage'],[],True,False
レジのAさんの対応はとても良かった 。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service of store employees'],[],False,False
売れ筋の商品打ち出しして欲しい。,NEUTRAL,['DURING'],['STORE'],[],[],['displays/missing items'],True,False
丸美屋の三食ふりかけを置いて欲しいです 。,NEUTRAL,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
欲しい商品の場所を店員さんに尋ねたら、一緒に探してくれた 見当たらなかった時に「申し訳ありません」と丁寧に対応してくれた 。,POSITIVE,['DURING'],['SERVICE'],[],['customer service of store employees'],[],False,False
前のお客さんが、クーポンが使えないとか言っていて1点の買い物なのにすごく待たされた。,NEGATIVE,['REGISTER'],['SERVICE'],[],['coupons and discounts'],[],False,False
駐車場の警備員がクソ態度悪い,NEGATIVE,['AFTER'],['SERVICE'],[],['customer service of store employees'],[],False,True
やしたてビザが食べたいです 。,NEUTRAL,['DURING'],['PRODUCT'],['daily food'],[],[],True,False
入り口を広くしてほしいです。,NEUTRAL,['AFTER'],['STORE'],[],[],['shopping areas'],True,False
特になし と言いたいところですが、気の利いたラインナップとニベアのデカ缶、またよろしくお願いします。,POSITIVE,['DURING'],"['PRODUCT', 'STORE']",['daily food'],[],['displays/missing items'],False,False
このくじ、ほんとに当たらない。,NEGATIVE,['AFTER'],['UNCATEGORIZED'],[],[],[],False,False
初めて行きましたがいい意味で倉庫みたいな雰囲気があり、安いんだろうなという空気が出ていてまたそれを裏切らない価格だったので良かったです 。,POSITIVE,['DURING'],['STORE'],[],[],['atmosphere'],False,False
すれ違うのがギリギリ。,NEUTRAL,['DURING'],['UNCATEGORIZED'],[],[],[],False,False
お昼時間なのにレジが3ヵ所しか開いてなくて、どこも前に8人位ならんでいました！。,NEGATIVE,['REGISTER'],['SERVICE'],[],['cashier'],[],False,False
2階のトイレの個室電気つけて下さい 暗くて一階に戻りました 。,NEGATIVE,['DURING'],['SERVICE'],[],['toilet'],[],True,False
ナシ。,NEUTRAL,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,False
視力増加の眼鏡、1400円位の、計5本買ったが、質が悪くて、フレームの下が、亀裂が入って同じ場所が、壊れた 値段相応だが、もう少し値段が高くても、レンズのズレも無く、耐久性がある同じ見た目のものがあると、助かります ^_^。,NEGATIVE,['DURING'],['PRODUCT'],['eyeglasses'],[],[],False,False
エゴマの葉を置いて欲しいです。,POSITIVE,['DURING'],['PRODUCT'],['vegetables'],[],[],True,False
新ゴボウを安くお願いします。,POSITIVE,['DURING'],['PRODUCT'],['vegetables'],[],[],True,False
パスコのチョコパイという菓子パンを入荷して欲しいです 。,POSITIVE,['DURING'],['PRODUCT'],['snack and delicacy'],[],[],True,False
レジの店員さんが、ニコニコしてます！。,POSITIVE,['REGISTER'],['SERVICE'],[],['cashier'],[],False,False
いつも通りの客対応でした 。,NEUTRAL,['DURING'],['SERVICE'],[],['customer service'],[],False,False
きのう、アップデートしてQRコードからバーコードになったようだが、従業員を呼んでも解決しなかった また左の端末の紙切れで使用不可だったが、上記対応で従業員の人を呼んで見てもらった際に端末を絶対見てるのにすぐに対応せず使用不可のままだった ・9：10ごろに行ってすでに平日のAM限定の安価の卵が買えなかった スマホで予約をできるのは分かるが、足を運んでいる客も大事にした方がよいのでは？・品出しの嵐でけっこうじゃま 従業員がたくさんいるのにすいませんの一言もない 。,NEGATIVE,"['DURING', 'REGISTER']","['SERVICE', 'STORE']",[],['customer service'],['shopping area'],True,False
気持ちよく買い物させていただいておりますが、買い物の導線、特に平和島はとても悪くなりました 迷います ドンキファンでいろんな全国各地の中でも平和島は最悪です 改善お願いします。,NEGATIVE,['DURING'],['STORE'],[],[],['shopping area'],True,False
混んでいた 凄く配達多いですね 。,NEUTRAL,['DURING'],['SERVICE'],[],['customer service'],[],False,False
クラフトボスのまとめ売り6本の値段が表示されていない 。,NEUTRAL,['DURING'],['PRODUCT'],['daily use items'],[],[],False,False
昼間のカラコン売り場の女性陣は本当に態度が悪過ぎます 私が会計している間も従業員の方を向いて話し続け、ありがとうございました、もなし ものを渡す時も片手 タメ口 毎回驚きます 通販だと遅かったり支払いが面倒なので仕方なく言ってますが-しかし、先日夜カラコンを買いに行ったら男性が会計をしてくれたのですが、とても丁寧でした ありがとうございました 。,NEUTRAL,"['DURING', 'REGISTER']",['SERVICE'],[],['customer service'],[],False,False
お買い物はもちろんのこと、レジの対応もてきぱきと気持ちよく、お店に行くのが楽しいです 。,POSITIVE,"['DURING', 'REGISTER']",['SERVICE'],[],['customer service'],[],False,False
豆腐と牛乳がいつも安くて嬉しい PB商品の種類が増えて、嬉しいです いつも楽しみに来店しています 。,POSITIVE,['DURING'],['PRODUCT'],['daily food'],[],[],False,False
レジの方が笑顔でとても優しく対応してくださりました ありがとうございます ボディーソープ系やヘア系が安いと嬉しいです 。,POSITIVE,"['DURING', 'REGISTER']","['PRODUCT', 'SERVICE']",['daily use items'],['customer service'],[],False,False
トイレ近くのサンリオコーナーがトイレ臭い、商品に臭いがつく 。,NEGATIVE,['DURING'],['STORE'],[],[],['shopping area'],True,False
値札に（お一人様1点まで）の商品で、安く書いてあったので買って、家に帰ってレシートを見たら安くなってなかった 安くなってたから買ったのにショックだった ちゃんと値段の把握をして欲しいです 。,NEGATIVE,['AFTER'],['SERVICE'],[],['price check'],[],True,False
Tシャツが欲しいと思ったのだけれど、どこを見たら良いか良くわからなかった 。,NEUTRAL,['DURING'],['SERVICE'],['brand fashion'],['product search'],[],True,False
よかった。,POSITIVE,['UNCATEGORIZED'],['UNCATEGORIZED'],[],[],[],False,True
食品が充実しているのに最近気づいたので、もっと利用しようと思っています 。,POSITIVE,['UNCATEGORIZED'],['STORE'],[],[],['food selection'],False,False
レジのHさん丁寧な接客でした。,POSITIVE,['REGISTER'],['SERVICE'],[],['customer service'],[],False,False
レシートに、買ってない商品が載っています 同じ商品を5個買いましたが3個はその商品の名前で、1つは餃子の皮で、もう1つは別の物と一緒に合わせて2個となっていました 個数と値段は、変わらないので、そのままでかまいませんが、どう考えても変でしょう?値下げ商品でシールを貼る時の操作がどうなのか、わかりませんが、ラーメン買ったのに、餃子の皮って、おかしいでしょ なんて、適当なのか?。,NEGATIVE,['REGISTER'],"['SERVICE', 'PRODUCT']","['daily food', 'snack and delicacy']",['price check'],[],True,False
怪しい人に間違われた 残念です 。,NEGATIVE,['UNCATEGORIZED'],['SERVICE'],[],['customer service'],[],False,False
レジが一台しか稼働していなかった 。,NEGATIVE,['REGISTER'],['STORE'],[],[],['cash register'],False,False
レジ対応は丁寧です クーポンが終わっているものをまだプライス橫に付けていることが何度かあります 値段が違うこともあり、訂正の対応は丁寧なのですが時間はかかるのでプライスの確認をよろしくお願いいたします 。,NEUTRAL,['REGISTER'],"['SERVICE', 'STORE']",[],"['customer service', 'price check']",['price tag'],True,False
レジは常時2ヶ所開放してください 。,NEUTRAL,['REGISTER'],['STORE'],[],[],['cash register'],True,False
クーポンの商品がなかったが、在庫を探しに行ってくれた 結局購入はできなかったが、親切だった 。,POSITIVE,"['DURING', 'AFTER']",['SERVICE'],[],['kindness'],[],False,False
何年か前に買った洗濯ネットが欲しかったので来店したが、なかった 品揃えが全然なかった 。,NEGATIVE,['DURING'],['STORE'],[],[],['missing items'],False,False
袋が取りづらい。,NEGATIVE,['REGISTER'],['STORE'],[],[],['difficult to get bag'],False,False
ロイズ売って欲しい！！。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['toy and variety'],[],[],True,False
全体的に前より高くなったから安くしてほしい。,NEGATIVE,['UNCATEGORIZED'],['SERVICE'],[],['price'],[],True,False
今回も割引券を利用できてなくって会計やり直し度々あるので困る。,NEGATIVE,['REGISTER'],['SERVICE'],[],['discount coupon'],[],False,False
ドリンクの種類を増やしてくださいね。,POSITIVE,['UNCATEGORIZED'],['PRODUCT'],['food and drink'],[],[],True,False
以前、レジ会計時に男性店員さんにとても不愉快な対応をされたことがありました ですが、最近、レジが女性店員さんになり、毎回、とても気持ちの良い対応をしてもらっています ほんの少しの心配りで、気持ち良く買い物を済ませることができます いつもありがとうございます ご苦労様です 。,POSITIVE,"['REGISTER', 'AFTER']",['SERVICE'],[],['kindness'],[],False,False
